sourceProcess,elementType,id,name,sourceFile
artifact,Guidance,artifact.guid.evidence,Evidence before promotion,mde/process/process-definitions/artifact.json
artifact,Guidance,artifact.guid.rollback,Rehearse recovery,mde/process/process-definitions/artifact.json
engineered-core,RoleDefinition,role.sponsor,Sponsor,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,RoleDefinition,role.finops-cost-analyst,FinOps and Cost Analyst,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,RoleDefinition,role.records-data-steward,Records and Data Steward,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.product-system-charter,Product and System Charter,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.serverless-suitability-record,Feasibility and Serverless Suitability Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.cost-model-budget-guardrails,Initial Cost Model and Budget Guardrails,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.risk-opportunity-register,Risk and Opportunity Register,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.situational-method-profile,Situational Method Profile,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.team-topology-responsibility,Team Topology and Responsibility Assignment,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.integrated-roadmap-plan,"Integrated Roadmap, Release, and Increment Plan",mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.cim-revision,CIM Revision,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.cim-readiness-record,CIM Review and Readiness Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.cim-pim-transformation-run,CIM to PIM Transformation Run,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.pim-revision,PIM Revision,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.architecture-decisions,Architecture Decision Record Set,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.crosscutting-analysis,"Threat, Privacy, Failure, and Cost Analysis",mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.pim-readiness-record,PIM Review and Readiness Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.pim-psm-transformation-run,PIM to PSM Transformation Run,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.aws-psm-revision,AWS PSM Revision,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.psm-readiness-record,PSM Review and Readiness Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.generated-artifact-baseline,Generated Artifact Baseline and Manifest,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.source-test-baseline,Source and Test Baseline,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.verification-validation-record,Verification and Validation Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.immutable-release-candidate,Immutable Release Candidate,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.release-recovery-plan,Release and Recovery Plan,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.operational-readiness-pack,Operational Readiness and Handover Pack,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.deployment-promotion-record,Deployment and Promotion Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.operational-evidence-set,Operational Evidence Set,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.incident-problem-record,Incident and Problem Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.change-impact-record,Change and Impact Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.retirement-closure-record,"Retirement, Migration, and Closure Record",mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.retrospective-improvement-record,Retrospective and Improvement Record,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.operational-work-item,Service Work Item,mde/process/engineered-method/method-library/core-method-content.json
engineered-core,WorkProductDefinition,wp.operations-flow-policy-board,Kanban Service-Delivery Policy and Board,mde/process/engineered-method/method-library/core-method-content.json
engineered-fragments,Guidance,guidance.fragment.mf-01,MF-01 — Opportunity and feasibility,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-02,"MF-02 — Serverless suitability, cost, risk, and provider decision",mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-03,MF-03 — Situational method tailoring,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-04,"MF-04 — Product, release, and increment framing",mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-05,MF-05 — Event-driven domain discovery and CIM modeling,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-06,MF-06 — CIM assurance and readiness,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-07,MF-07 — CIM to PIM transformation and reconciliation,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-08,MF-08 — Platform-independent serverless architecture,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-09,MF-09 — PIM to PSM transformation and reconciliation,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-10,MF-10 — AWS PSM refinement and assurance,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-11,MF-11 — Reproducible model-to-text generation,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-12,MF-12 — Artifact completion and test in the small,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-13,MF-13 — Test in the large and release qualification,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-14,MF-14 — Progressive CI/CD and transition,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-15,"MF-15 — Operate, observe, control cost, and learn",mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-16,"MF-16 — Incident, problem, and controlled change propagation",mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-17,"MF-17 — Retirement, migration, and closure",mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-18,MF-18 — Kanban service-delivery and maintenance system,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.mf-19,MF-19 — DevOps cross-process coordination,mde/process/engineered-method/method-library/method-fragments.json
engineered-fragments,Guidance,guidance.fragment.uf-01,"UF-01 — Integrated management, assurance, and evidence",mde/process/engineered-method/method-library/method-fragments.json
